collection,source_key,source_dataset,record_role,source_record_id,publication_doi,dataset_doi,paper_title,lipid_name,ionizable_lipid_smiles,helper_lipid_smiles,sterol_lipid_smiles,peg_lipid_smiles,payload_type,cell_context,route_of_administration,delivery_target,lipid_ratio,activity_metric,activity_value_text,activity_value,preview_id
high_throughput,lumi_lab,LUMI-lab,experimental_screen,123,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):01, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C)C)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,1.45342351,1.45342351,3667
high_throughput,lumi_lab,LUMI-lab,experimental_screen,124,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):01, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C)C)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,-1.203283598,-1.203283598,3668
high_throughput,lumi_lab,LUMI-lab,experimental_screen,125,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):01, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C)C)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,0.60948482,0.60948482,3669
high_throughput,lumi_lab,LUMI-lab,experimental_screen,126,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):01, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C)C)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,1.421463768,1.421463768,3670
high_throughput,lumi_lab,LUMI-lab,experimental_screen,127,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):02, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)C)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,7.749942278,7.749942278,3671
high_throughput,lumi_lab,LUMI-lab,experimental_screen,128,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):02, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)C)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,5.339075402,5.339075402,3672
high_throughput,lumi_lab,LUMI-lab,experimental_screen,129,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):02, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)C)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,5.156797567,5.156797567,3673
high_throughput,lumi_lab,LUMI-lab,experimental_screen,130,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):02, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)C)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,9.275820861,9.275820861,3674
high_throughput,lumi_lab,LUMI-lab,experimental_screen,131,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):02, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)C)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,6.377304852,6.377304852,3675
high_throughput,lumi_lab,LUMI-lab,experimental_screen,132,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):02, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)C)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,4.164688353,4.164688353,3676
high_throughput,lumi_lab,LUMI-lab,experimental_screen,133,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):03, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCOCC1)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,0.257797757,0.257797757,3677
high_throughput,lumi_lab,LUMI-lab,experimental_screen,134,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):03, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCOCC1)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,-0.131244533,-0.131244533,3678
high_throughput,lumi_lab,LUMI-lab,experimental_screen,135,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):03, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCOCC1)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,-0.31410859,-0.31410859,3679
high_throughput,lumi_lab,LUMI-lab,experimental_screen,136,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):03, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCOCC1)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,3.046293652,3.046293652,3680
high_throughput,lumi_lab,LUMI-lab,experimental_screen,137,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):03, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCOCC1)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,1.148863386,1.148863386,3681
high_throughput,lumi_lab,LUMI-lab,experimental_screen,138,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):03, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCOCC1)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,0.309328058,0.309328058,3682
high_throughput,lumi_lab,LUMI-lab,experimental_screen,139,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):04, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C(C)C)C(C)C)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,1.584962501,1.584962501,3683
high_throughput,lumi_lab,LUMI-lab,experimental_screen,140,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):04, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C(C)C)C(C)C)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,-3.523561956,-3.523561956,3684
high_throughput,lumi_lab,LUMI-lab,experimental_screen,141,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):04, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C(C)C)C(C)C)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,0.334419039,0.334419039,3685
high_throughput,lumi_lab,LUMI-lab,experimental_screen,142,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):04, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C(C)C)C(C)C)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,4.766456891,4.766456891,3686
high_throughput,lumi_lab,LUMI-lab,experimental_screen,143,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):04, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C(C)C)C(C)C)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,1.960253821,1.960253821,3687
high_throughput,lumi_lab,LUMI-lab,experimental_screen,144,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):04, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(C(C)C)C(C)C)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,2.855816411,2.855816411,3688
high_throughput,lumi_lab,LUMI-lab,experimental_screen,145,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):05, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCCC1)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,8.557505324,8.557505324,3689
high_throughput,lumi_lab,LUMI-lab,experimental_screen,146,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):05, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCCC1)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,6.605398995,6.605398995,3690
high_throughput,lumi_lab,LUMI-lab,experimental_screen,147,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):05, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCCC1)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,6.784208076,6.784208076,3691
high_throughput,lumi_lab,LUMI-lab,experimental_screen,148,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):05, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCCC1)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,7.568038716,7.568038716,3692
high_throughput,lumi_lab,LUMI-lab,experimental_screen,149,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):05, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCCC1)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,4.621096287,4.621096287,3693
high_throughput,lumi_lab,LUMI-lab,experimental_screen,150,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):05, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCCC1)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,9.755613313,9.755613313,3694
high_throughput,lumi_lab,LUMI-lab,experimental_screen,151,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):06, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCCCC1)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,-0.275634443,-0.275634443,3695
high_throughput,lumi_lab,LUMI-lab,experimental_screen,152,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):06, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCCCC1)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,-2.201633861,-2.201633861,3696
high_throughput,lumi_lab,LUMI-lab,experimental_screen,153,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):06, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCCCC1)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,-1.436099115,-1.436099115,3697
high_throughput,lumi_lab,LUMI-lab,experimental_screen,154,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):06, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCCCC1)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,-0.768674454,-0.768674454,3698
high_throughput,lumi_lab,LUMI-lab,experimental_screen,155,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):06, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCCCC1)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,-2.716207034,-2.716207034,3699
high_throughput,lumi_lab,LUMI-lab,experimental_screen,156,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):06, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(N1CCCCC1)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,1.061400545,1.061400545,3700
high_throughput,lumi_lab,LUMI-lab,experimental_screen,157,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):07, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CC1CCCN1CC)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,7.02429655,7.02429655,3701
high_throughput,lumi_lab,LUMI-lab,experimental_screen,158,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):07, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CC1CCCN1CC)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,2.537133976,2.537133976,3702
high_throughput,lumi_lab,LUMI-lab,experimental_screen,159,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):07, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CC1CCCN1CC)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,2.244622369,2.244622369,3703
high_throughput,lumi_lab,LUMI-lab,experimental_screen,160,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):07, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CC1CCCN1CC)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,8.852902628,8.852902628,3704
high_throughput,lumi_lab,LUMI-lab,experimental_screen,161,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):07, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CC1CCCN1CC)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,5.163813727,5.163813727,3705
high_throughput,lumi_lab,LUMI-lab,experimental_screen,162,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):07, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CC1CCCN1CC)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,7.852020556,7.852020556,3706
high_throughput,lumi_lab,LUMI-lab,experimental_screen,163,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):08, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(CC)CC)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,6.109887419,6.109887419,3707
high_throughput,lumi_lab,LUMI-lab,experimental_screen,164,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):08, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(CC)CC)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,1.231325546,1.231325546,3708
high_throughput,lumi_lab,LUMI-lab,experimental_screen,165,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):08, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(CC)CC)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,0.91938154,0.91938154,3709
high_throughput,lumi_lab,LUMI-lab,experimental_screen,166,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):08, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(CC)CC)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,7.256567664,7.256567664,3710
high_throughput,lumi_lab,LUMI-lab,experimental_screen,167,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):08, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(CC)CC)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,1.705256734,1.705256734,3711
high_throughput,lumi_lab,LUMI-lab,experimental_screen,168,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):08, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN(CC)CC)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,2.793850658,2.793850658,3712
high_throughput,lumi_lab,LUMI-lab,experimental_screen,169,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):09, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C(=O)NC1CCCCC1)C1=CC(C)=NN1C,,,,mRNA,,,,,RLU_log2,0.091147888,0.091147888,3713
high_throughput,lumi_lab,LUMI-lab,experimental_screen,170,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):09, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C(=O)NC(C)(C)CC(C)(C)C)C1=CC(C)=NN1C,,,,mRNA,,,,,RLU_log2,1.789320999,1.789320999,3714
high_throughput,lumi_lab,LUMI-lab,experimental_screen,171,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):09, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C(=O)NC(C)(C)C)C1=CC(C)=NN1C,,,,mRNA,,,,,RLU_log2,2.283792966,2.283792966,3715
high_throughput,lumi_lab,LUMI-lab,experimental_screen,172,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):09, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C(=O)NCCN1CCOCC1)C1=CC(C)=NN1C,,,,mRNA,,,,,RLU_log2,-0.064130337,-0.064130337,3716
high_throughput,lumi_lab,LUMI-lab,experimental_screen,173,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):09, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C(=O)NCC(=O)OC)C1=CC(C)=NN1C,,,,mRNA,,,,,RLU_log2,-1.716207034,-1.716207034,3717
high_throughput,lumi_lab,LUMI-lab,experimental_screen,174,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):09, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C1=CC(C)=NN1C,,,,mRNA,,,,,RLU_log2,1.015596855,1.015596855,3718
high_throughput,lumi_lab,LUMI-lab,experimental_screen,175,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):10, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN1CCCCC1)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,0.204358499,0.204358499,3719
high_throughput,lumi_lab,LUMI-lab,experimental_screen,176,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):10, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN1CCCCC1)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,0.257797757,0.257797757,3720
high_throughput,lumi_lab,LUMI-lab,experimental_screen,177,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):10, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN1CCCCC1)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,0.666262603,0.666262603,3721
high_throughput,lumi_lab,LUMI-lab,experimental_screen,178,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):10, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN1CCCCC1)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,4.829584869,4.829584869,3722
high_throughput,lumi_lab,LUMI-lab,experimental_screen,179,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):10, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN1CCCCC1)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,1.359081093,1.359081093,3723
high_throughput,lumi_lab,LUMI-lab,experimental_screen,180,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):10, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCN1CCCCC1)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,2.864455329,2.864455329,3724
high_throughput,lumi_lab,LUMI-lab,experimental_screen,181,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):11, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCOCC1)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,4.841666893,4.841666893,3725
high_throughput,lumi_lab,LUMI-lab,experimental_screen,182,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):11, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCOCC1)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,1.851477475,1.851477475,3726
high_throughput,lumi_lab,LUMI-lab,experimental_screen,183,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):11, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCOCC1)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,1.105794664,1.105794664,3727
high_throughput,lumi_lab,LUMI-lab,experimental_screen,184,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):11, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCOCC1)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,6.630306699,6.630306699,3728
high_throughput,lumi_lab,LUMI-lab,experimental_screen,185,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):11, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCOCC1)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,4.416017258,4.416017258,3729
high_throughput,lumi_lab,LUMI-lab,experimental_screen,186,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):11, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN1CCOCC1)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,5.341397959,5.341397959,3730
high_throughput,lumi_lab,LUMI-lab,experimental_screen,187,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):12, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C1CCN(C)CC1)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,13.48782092,13.48782092,3731
high_throughput,lumi_lab,LUMI-lab,experimental_screen,188,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):12, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C1CCN(C)CC1)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,9.174491528,9.174491528,3732
high_throughput,lumi_lab,LUMI-lab,experimental_screen,189,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):12, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C1CCN(C)CC1)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,5.921970263,5.921970263,3733
high_throughput,lumi_lab,LUMI-lab,experimental_screen,190,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):12, R4(9):04)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C1CCN(C)CC1)C(=O)NCCN1CCOCC1,,,,mRNA,,,,,RLU_log2,6.908718941,6.908718941,3734
high_throughput,lumi_lab,LUMI-lab,experimental_screen,191,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):12, R4(9):05)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C1CCN(C)CC1)C(=O)NCC(=O)OC,,,,mRNA,,,,,RLU_log2,7.531381461,7.531381461,3735
high_throughput,lumi_lab,LUMI-lab,experimental_screen,192,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):12, R4(9):06)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(C1CCN(C)CC1)C(=O)NC12C[C@H]3C[C@H](C[C@H](C3)C1)C2,,,,mRNA,,,,,RLU_log2,12.96255421,12.96255421,3736
high_throughput,lumi_lab,LUMI-lab,experimental_screen,193,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):13, R4(9):01)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)CCCN)C(=O)NC1CCCCC1,,,,mRNA,,,,,RLU_log2,11.91401133,11.91401133,3737
high_throughput,lumi_lab,LUMI-lab,experimental_screen,194,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):13, R4(9):02)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)CCCN)C(=O)NC(C)(C)CC(C)(C)C,,,,mRNA,,,,,RLU_log2,8.716633098,8.716633098,3738
high_throughput,lumi_lab,LUMI-lab,experimental_screen,195,,10.5281/zenodo.17771224,,"(R3(1):01, R2(4):02, R1(6):13, R4(9):03)",CCCCCCCCCCCCCCCCCC(=O)N(CCCCCCC\C=C/CCCCCCCC)C(CCCN(C)CCCN)C(=O)NC(C)(C)C,,,,mRNA,,,,,RLU_log2,9.798647888,9.798647888,3739
